FAC_TYPE,VERS_DATE,SERIAL_NO,NAME,LATITUDE,LONGITUDE,SITE_CLASS,WILDERNESS,DIS_ACCESS,ACCESS_DSC,FEE,COMMENTS,MAINT_BY,LABEL,ACT_CODE,FAC_CODE,PUBLISHED,CLOS_STAT,CLOS_DESC,CLOS_START,CLOS_OPEN,CLOS_REAS,DAY_ACTIVITIES,OVERNIGHT,CAMPING,CAMPING_C,CAMPING_R,CAMPERVANG,CAMPERVANC,CAMPERVANT,CAMPVANR,TB_VISITOR,TBVA_C,TBVA_R,HERITAGE,HERITAGE_C,HERITAGE_R,FISHING,FISHING_C,FISHING_R,FOSSICKING,FOSSICK_C,FOSSICK_R,HANG_GLIDE,HANG_GLD_C,HANG_GLD_R,HORSE_RIDE,HORSERIDEC,HORSERIDER,PADDLING,PADDLING_C,PADDLING_R,PICNICING,PICNIC_C,PICNICINGR,REDUCE_NA,REDUCE_C,REDUCE_R,ROCKCLIMB,ROCKCLMB_C,ROCKCLIMBR,TREE_VIEW,TREEVIEW_C,TREEVIEW_R,WALKINGDOG,WALKDOG_C,WALKDOG_R,WILDLIFE,WILDLIFE_C,WILDLIFE_R,PCT_AFRAME,PCT_PEDEST,PCT_OTHER,BBQ_ELEC,BBQ_PIT,BBQ_GAS,BBQ_WOOD,IS_PART_OF,PHOTO_ID_1,PHOTO_ID_2,PHOTO_ID_3,SDE_DATE,Y_COORD,X_COORD,ALTER_DATE,ENTITY_ID,UFI
REC SITES,25/9/21,20687,Hammonds Road North,-38.387,144.027,BASIC,,PARTIAL,"Starting from Bambra, turn left onto Bambra-Aireys Inlet Road.  Drive for 8 km and turn left onto Hammonds Road.  In 100m you will see the Parks Victoria managed (Great Otway National Park) Hammond Road Camping Area on the right.  The Hammonds Road North",,Hammonds Road North offers a range of camping sites in a bush setting. There are 12 large vehicle sites with individual firepits and a tent camping area with dedicated fire pits. The site has a double toilet with disabled access and two picnic tables for,BARWON DOWNS,Hammonds Road North,W,,Y,,,,,,None Allowed,Camping Only,Y,This site offers approximately 20 sites for both vehicle based camping and tent based camping,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,120581,120582,120583,25/9/21,-38.387,144.027,,,1250507-20210112
REC SITES,25/9/21,20697,Tanners Road Camp Site,-38.330546,144.077498,VERY BASIC,,PARTIAL,"From Winchelsea travel south on Winchelsea-Deans Marsh Road, then turn left onto Cape Otway Road.  At the Wurdiboluc Reserve turn right onto Wensleydale Station Road, then left onto Wormbete Station Road.  After 1.9km, turn right onto Tanners Road and ar",,"Set in on the edge of the Anglesea Heath, Tanners Camp Site offers a basic camping experience in a natural setting.A basic site, Tanners Road Camp Ground has space for approximately 8 tent camp sites and 4 vehicle based camping areas. There are also spac",BARWON DOWNS,Tanners Road Camp Site,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,Semi-dispersed tent camping and a limited number of vehicle camps.,1,,,,0,,,0,,,0,,,0,,,0,,,0,Y,Tanners Campground has room for float parking and hitching rails to manage horses. It is a great starting point to explore the track network through the forest.,2,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,120614,120615,120616,25/9/21,-38.330546,144.077498,,,1250505-20201218
REC SITES,25/9/21,21016,Fort Ohare,-37.92643,141.285027,BASIC,,PARTIAL,"VicRoads Ref. 501 O5. Located in the township of Dartmoor. Turn off the Princes Hwy onto Ascot St, then turn right on Greenham St.
(42kms north-west from Heywood via the Princes Hwy [A1]).",,"Set on the northern bank of the Glenelg River, this camping area is nestled amongst river red gums. Platypus can be spotted from the river bank by the patient observer. The site has toilets, BBQs and picnic tables as well as a jetty and a canoe launch fo",HEYWOOD,Fort Ohare,WCUP,UkY,Y,,,,,,Fishing Allowed,Camping and Campervan,Y,"Pleasant, well grassed flats by the Glenelg River",1,Y,Campervans are accommodated with wide roads and gates and a relatively flat campground,CAMPER TRAILER,3,,,0,,,0,Y,The Glenelg River presents the opportunity for fishing. A jetty and canoe launch are on site.,4,,,0,,,0,,,0,Y,There are canoeing and kayaking spots at or near this campsite,5,Y,"South side of camp is a Day Visitor Area, available for picnicking. There is a picnic shelter, tables and BBQs.",2,,,0,,,0,,,0,,,0,,,0,1,,,,,,,,120512,120513,120514,25/9/21,-37.92643,141.285027,,,1867337-20201222
REC SITES,25/9/21,50735,Ferns,-37.426157,145.56865,MID,,NONE,From Melbourne - travel along the Melba Highway to the intersection of Murrindindi Road just before Devlins Bridge.  Turn right and drive 10km to the Reserve then follow the Murrindindi Road south for approximately 4.5km just past the Falls Creek road ju,7,"Ferns Camp is one of the popular camping areas within the Murrindindi Scenic Reserve.  All sites in the Reserve require a permit - motorcycle $3, car $7, small bus $20, large bus $35 per night.  All funds collected go directly back into the upkeep of the",TOOLANGI MAIN RD,Ferns,WC,UY,Y,,,,,,BBQ Facilities,Camping and Campervan,Y,"Ferns Camp is one of the larger campsites in Murrindindi Scenic Reserve.  Flushing toilets and separate camping areas can cater for tents, trailers and caravans.  
",1,Y,Campsites pods are designed for larger campers and small caravans,SMALL CARAVAN,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,121778,121779,121780,25/9/21,-37.426157,145.56865,,,1741518-20181114
REC SITES,25/9/21,50861,Dindi Mill,-37.479429,145.563902,BASIC,,NONE,From Melbourne - travel along the Melba Highway to the intersection of Murrindindi Road just before Devlins Bridge.  Turn right and drive 10km to the Reserve then follow the Murrindindi Road south past the Murrindindi Scenic Reserve Camping areas and Cas,,,TOOLANGI MAIN RD,Dindi Mill,W,UY,Y,,,,,,None Allowed,Camping Only,Y,"The Dindi Mill camping area is located at the old historical sawmill site.  The mill had a large workforce, mostly of adult males with a few family groups.  Remnants of the mill still remain such as the large sawdust heap.  Small camping sites and a pit",1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121769,121770,121771,25/9/21,-37.479429,145.563902,,,1741517-20181114
REC SITES,25/9/21,51045,Tanglefoot,-37.51017489,145.5365534,BASIC,,NONE,"From Healesville, head up the Myers Creek road for 13km.  Take Sylvia Creek road to the right then continue on this well maintained forest road for 9km.  Tanglefoot Picnic area can be found on the right hand side of Sylvia Creek road.
",,,TOOLANGI MAIN RD,Tanglefoot,,UeY,Y,,,,,,BBQ Facilities,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,"This grassy picnic spot sits against a backdrop of Mountain Ash eucalypt forest. There are several walks available nearby to explore beautiful forests and rainforests. Directly from the picnic area you can do the Tanglefoot Loop, or the shorter Myrtle Gu",1,,,0,,,0,,,0,,,0,,,0,1,1,,,,,1,,121967,121968,121969,25/9/21,-37.51017489,145.5365534,,,1741521-20190909
REC SITES,25/9/21,51149,Tassie Camp,-37.144064,145.204717,VERY BASIC,,NONE,The Tallarook State Forest is located north of Melbourne between the township of Broadford and Seymour.  Access is via Ennis Road off the Hume Highway.  Ennis road turns into Main road.  Continue on this road until East Falls road.  Turn left into East F,,,BROADFORD,Tassie Camp,W,,Y,,,,,,None Allowed,Camping Only,Y,This camp is for those visitors that like true bush camping.  There are no facilities just nature at its best.  Sit and enjoy the peace and quiet or four-wheel drive down some of the rougher forest roads to the nearby Trawool Reservoir.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,121973,121974,121975,25/9/21,-37.144064,145.204717,,,1883496-20210216
REC SITES,25/9/21,51153,Mount Taylor,-37.703162,147.583209,BASIC,,NONE,Located 15 minutes from Bairnsdale. Travel north through Wy Yung and follow the Bullumwaal Rd. The intersection to Mount Taylor is where the bitumen road turns to gravel.,,Open camping and picnic area set amongst tall eucalypt trees. This location is central to the Mt Taylor mountain bike trails.,BAIRNSDALE MAIN ST,Mount Taylor,WC,UY,Y,,,,,,BBQ Facilities,Camping and Campervan,Y,,5,Y,,,7,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,6,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,121196,121197,121198,25/9/21,-37.703162,147.583209,,,1901334-20200616
REC SITES,25/9/21,51155,Timbarra Central,-37.364874,148.085102,BASIC,,NONE,"Access is directly off the Timbarra Rd, south of Buchan. The access track is 4WD only.",,"Camping area located next to the Timbarra River. The site has formal campsites marked, fire places and a toilet. Access is with 4wd vehicles only.",NOWA NOWA,Timbarra Central,WCU,Y,Y,,,,,,Fishing Allowed,Camping and Campervan,Y,,2,Y,4WD only,CAMPER TRAILER,4,,,0,,,0,Y,,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,,,,,,,11142,,,25/9/21,-37.364874,148.085102,,,1901335-20200810
REC SITES,25/9/21,51249,Monda Horseyards,-37.58291785,145.5735547,MID,,PARTIAL,,,,TOOLANGI MAIN RD,Monda Horseyards,W,Y,Y,,,,,,None Allowed,Camping Only,Y,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,2,,,0,,,0,,,0,,,0,,,0,,1,,,,,,,122695,122696,122697,25/9/21,-37.58291785,145.5735547,,,2313839-20190909
REC SITES,25/9/21,10340,Dermody'S,-37.804679,146.917606,BASIC,,PARTIAL,From Maffra take the Maffra-Briagolong Road out of Maffra towards Boisdale. Continue through Boisdale towards Valencia Creek. Turn Left onto Luckman's Road (3km beyond Boisdale) and finally right into Warrigal - Tom's Road. Continue straight on Dermody R,,"Dermody's is an easily accessible campsite in the Avon-Mt Hedrick NFSR which is suitable for families. Nestled alongside the Avon River, the water is just a short walk from this camping area.",HEYFIELD,Dermody'S,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,The separated camping areas at this site provide room for multiple family camping groups. Please take your rubbish home so the site can be enjoyed by future visitors.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,120833,120834,120835,25/9/21,-37.804679,146.917606,,,1135204-20210304
REC SITES,25/9/21,10342,Cheynes Bridge,-37.762353,146.66855,BASIC,,NONE,Approximately 30 minutes or 35km north of Heyfield on the Licola Rd C486.,,"Cheyne's Bridge campsite area has easy access for caravans and camper trailers. Several separated overnight camping areas are available on the East side of the bridge and a day area is located on the West side.
This site is a popular destination for gro",HEYFIELD,Cheynes Bridge,WCVUP,UY,Y,,,,,,Fishing and BBQ,Camping and Campervan,Y,Several separated overnight camping areas are available on the East side of the bridge.,1,Y,Cheyne's Bridge campsite area has easy access for caravans and camper trailers.,CAMPER TRAILER,4,TRAIL BIKE VISITOR AREA,,0,,,0,Y,,5,,,0,,,0,,,0,Y,Paddle sports can be undertaken at this site although the water level of the Macalister River drops quite low in the first few months of the year.,6,Y,A separate day picnic area is located on the west side of the bridge.,3,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,120821,120822,120823,25/9/21,-37.762353,146.66855,,,1135208-20210304
REC SITES,25/9/21,10365,Jungle King Mine,-37.243022,148.874673,BASIC,,NONE,"Travel south from Bendoc down the Clarkeville Road, turn right onto Aspens Battery Track and travel 1.8kms to the mine location.",,Step back in time and witness a fine example of a late 1800's quartz mining shaft which was once the heart of the original Clarkeville settlement.,BENDOC,Jungle King Mine,E,U,Y,,,,,,BBQ Facilities,None,,,0,,,,0,,,0,Y,On the fringes of the Clarkeville settlement the jungle king mine is just one of many quartz mine shafts in the area,2,,,0,,,0,,,0,,,0,,,0,Y,,1,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,10370,10371,10372,25/9/21,-37.243022,148.874673,,,1135201-20210611
REC SITES,25/9/21,10368,Wilsons Hut,-37.181762,148.892577,BASIC,,NONE,"From Bendoc, travel south down Clarkeville Road before turning left onto Marriot Track where you will proceed a short distance (~1.2km) before arriving at the hut.",,This well restored high country hut is a great place to base yourself for the night while you explore the vast array of history that the Bendoc region has to offer.,BENDOC,Wilsons Hut,WE,,Y,,,,,,BBQ Facilities,Camping Only,Y,Site development currently underway to accommodate for overnight camping outside of the historical hut,3,,,,0,,,0,Y,"Built more than a century ago, this restored hut is a rare example of a slab hut constructed using vertical timber slabs of locally sourced forest timber species  bush carpentry at its best!",2,,,0,,,0,,,0,,,0,,,0,Y,Picnic facilities including tables and fireplaces available to support day visitors and overnight campers,1,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,10377,,,25/9/21,-37.181762,148.892577,,,1135206-20210611
REC SITES,25/9/21,10412,Paddy Lees Crossing,-37.71591,146.975175,BASIC,,NONE,From Boisdale take the Boisdale-Valencia Creek Road To Valencia Creek. Turn right onto Valencia Creek Briagolong Road and then left onto Moroka Rd. Follow for 30 minutes or 17km until you reach the crossing.,,This picnic area is located on Valencia Creek.,BRIAGOLONG,Paddy Lees Crossing,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,2,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,10418,,,25/9/21,-37.71591,146.975175,,,1135713-20210304
REC SITES,25/9/21,10415,Valencia Creek Picnic Area,-37.763844,146.993179,BASIC,,NONE,"From Boisdale take the Boisdale-Valencia Creek Road To Valencia Creek. Turn right onto Valencia Creek Briagolong Road and then left onto Moroka Rd. Follow for approximately 9km or 15 minutes, the campsite access track is located on the left.",,Picnic area on the banks of the Valencia Creek.,BRIAGOLONG,Valencia Creek Picnic Area,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,A medium sized camping area with space for multiple family groups.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,A good spot to explore Valencia Creek just off Moroka Road.,2,,,0,,,0,,,0,,,0,,,0,1,1,,,,,1,,10421,,,25/9/21,-37.763844,146.993179,,,1135711-20210830
REC SITES,25/9/21,10419,Wombat Crossing Camp Site B,-37.8064,146.924704,BASIC,,NONE,"Access by 4WD is recommended and may be restricted due to heavy rain / flooding. From the township of Boisdale, travel North along Boisdale-Valencia Creek Road for approx. 6.2km before veering left onto Wombat Rd. Stay on Wombat Road for approx. 6.5km, c",,"Situated within the Avon-Mt Hedrick Scenic Reserve, and forming part of the Avon Crossing 4WD Tour, this site is the second of three sites located at Wombat Crossing. This large site offers basic camping (no toilets) with walk-in access to the Avon River",HEYFIELD,Wombat Crossing Camp Site B,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,2,,,0,,,0,,,0,,,0,,,0,,1,,,,,1,,120959,120960,,25/9/21,-37.8064,146.924704,,,1135709-20210304
REC SITES,25/9/21,10422,Wombat Crossing Camp Site C,-37.807758,146.920732,BASIC,,NONE,"Access by 4WD is recommended and may be restricted due to heavy rain / flooding. From the township of Boisdale, travel North along Boisdale-Valencia Creek Road for approx. 6.2km before veering left onto Wombat Rd. Stay on Wombat Road for approx. 6.5km, c",,"Situated within the Avon-Mt Hedrick Scenic Reserve, and forming part of the Avon Crossing 4WD Tour, this site is the third of three sites located at Wombat Crossing. This small site offers basic camping (no toilets) with walk-in access to the Avon River",HEYFIELD,Wombat Crossing Camp Site C,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,2,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,120962,120963,120964,25/9/21,-37.807758,146.920732,,,1135710-20210304
REC SITES,25/9/21,10425,Wombat Crossing Camp Site A,-37.800072,146.929491,BASIC,,NONE,"Access by 4WD is recommended and may be restricted due to heavy rain / flooding. From the township of Boisdale, travel North along Boisdale-Valencia Creek Road for approx. 6.2km before veering left onto Wombat Rd. Stay on Wombat Road for approx. 6.5km, c",,"Situated within the Avon-Mt Hedrick Scenic Reserve, and forming part of the Avon Crossing 4WD Tour, this site is the first of three sites located at Wombat Crossing. This small site offers basic camping (no toilets) with good access to the Avon River and",HEYFIELD,Wombat Crossing Camp Site A,W,,Y,,,,,,BBQ Facilities,Camping Only,Y,,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,,2,,,0,,,0,,,0,,,0,,,0,,,,,,,1,,120956,120957,120958,25/9/21,-37.800072,146.929491,,,1135712-20210304
REC SITES,25/9/21,10442,Nicholson Rocks Picnic Area,-37.851344,146.861635,BASIC,,NONE,Nicholson Rocks Picnic Area is located off Kentucky Rd approximately 15 minutes drive from the townships of Heyfield and Briagolong.,,Basic picnic area at the start of the Nicholson Rocks walking track.,HEYFIELD,Nicholson Rocks Picnic Area,,,Y,,,,,,BBQ Facilities,None,,,0,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,Basic picnicking facilities available.,1,,,0,,,0,,,0,,,0,,,0,1,,,,,,1,,10445,,,25/9/21,-37.851344,146.861635,,,1135714-20210830
REC SITES,25/9/21,10512,Castleburn Creek,-37.541798,147.204396,BASIC,,NONE,"Castleburn Creek is located just off the Dargo Road, 20km South of Dargo. The campground is situated between Old Dargo Forest Rd and Trail Trk.",,"Set on the Castleburn Creek, this campsite has a number of camping areas available and is sheltered by the ridge to the North.",DARGO,Castleburn Creek,W,Y,Y,,,,,,None Allowed,Camping Only,Y,A small grassy campsite just off the Dargo Road. Toilet facilities are located prior to the camping area.,1,,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,A open grassy area set on Castleburn Creek.,2,,,0,,,0,,,0,,,0,,,0,,,,,,,,,120815,120816,120817,25/9/21,-37.541798,147.204396,,,1152388-20210830
REC SITES,25/9/21,10516,Meyers Flat,-37.516616,147.231628,MID,,NONE,15km South of Dargo or around 3km downstream from the Waterford Bridge.,,"Located at a convenient spot between the Wonnangatta River and the Dargo Road, a couple of camping areas are available here along with a toilet facility.",DARGO,Meyers Flat,WC,Y,Y,,,,,,BBQ Facilities,Camping and Campervan,Y,A medium sized campground with space for multiple groups.,1,Y,This site provides access close to the Dargo Road and is suitable for camper trailers.,CAMPER TRAILER,4,,,0,,,0,,,0,,,0,,,0,,,0,,,0,Y,A good place to take a break by the Wonnangatta River close to the Waterford bridge.,2,,,0,,,0,,,0,,,0,,,0,,1,,,1,,,,120887,120888,120889,25/9/21,-37.516616,147.231628,,,1152387-20210304
